0.0,0.31,0.37,0.0
0.0,0.52,1.0,0.64
0.35,0.0,0.25,0.0
0.52,0.63,0.48,0.0
0.30,0.6,0.0,0.0
0.19,0.79,0.0,0.0
0.09,0.41,0.0,0.0
0.43,0.0,0.34,0.38
0.0,0.64,1.0,0.6
0.44,0.0,0.35,0.2
0.08,0.0,0.09,0.19
1.0,0.0,0.81,0.66
0.12,0.0,0.02,0.0
0.0,0.46,1.0,0.33
0.16,0.0,0.46,0.0
0.0,0.23,0.10,0.02
0.94,0.0,1.0,0.0
0.59,0.0,0.33,0.0
0.79,0.0,1.0,0.75
1.0,0.69,0.0,0.09
