704992.1724877775,2544918.1041559004,34
717758.8546869043,1327344.0640904505,33
342908.2898222548,6877812.60070308,44
342908.2898222548,6877812.60070308,29
595468.3536669686,3430031.04850218,25
523208.7380791182,8658567.699633844,30
500000,3651286.9437215053,24
388736.18772114644,110547.10569193179,16
391029.8092425683,7880094.920358418,33
